Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
660d5cd9dd9aa69f21ed36f9,65c39067cbd525efe109a5e4,APPROVED,Not Applicable,2024-04-03T13:44:29.198000Z,2024-04-03T13:50:06.005000Z,2024-04-03T14:34:42.920000Z,2024-04-03T13:50:06.723425Z,337.0,C232A6J3,423,32,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660d5cddd156387287164d70,63e52250d3c1483ed7be8ed8,APPROVED,Not Applicable,2024-04-03T13:42:56.728000Z,2024-04-03T13:51:53.843000Z,2024-04-03T14:34:43.334000Z,2024-04-03T13:51:54.640296Z,538.0,C232A6J3,3080,48,Female,Asian,Philippines,United States,United States,DATA_EXPIRED,No,DATA_EXPIRED
660d5cf75edac376ce250523,5c01d3c509e9c70001500b10,APPROVED,Not Applicable,2024-04-03T13:43:22.938000Z,2024-04-03T13:51:52.732000Z,2024-04-03T14:34:43.748000Z,2024-04-03T13:51:53.526821Z,510.0,C232A6J3,3977,33,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,Full-Time
660d5cfc114728fa387585cd,656cb657db298e7230d7cba8,APPROVED,Not Applicable,2024-04-03T13:43:29.013000Z,2024-04-03T13:52:43.641000Z,2024-04-03T14:34:44.182000Z,2024-04-03T13:52:44.479517Z,555.0,C232A6J3,814,25,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660d5d0c285e4777ff93b2dc,60fc2ec58ad0da367daee3c1,APPROVED,Not Applicable,2024-04-03T13:44:50.156000Z,2024-04-03T13:54:14.980000Z,2024-04-03T14:34:44.942000Z,2024-04-03T13:54:15.832129Z,565.0,C232A6J3,3219,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
660d5d0db4c87c8fb96e19db,5e2bee472b21bb229e9e463e,APPROVED,Not Applicable,2024-04-03T13:43:53.202000Z,2024-04-03T13:53:07.502000Z,2024-04-03T14:34:45.352000Z,2024-04-03T13:53:08.575079Z,555.0,C232A6J3,585,61,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660d5d0e3641390ffef036b0,5c6071a1e1df700001ca8bf1,APPROVED,Not Applicable,2024-04-03T13:43:48.471000Z,2024-04-03T13:54:00.860000Z,2024-04-03T14:34:45.731000Z,2024-04-03T13:54:01.762912Z,613.0,C232A6J3,2964,42,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d106fe37c7205917f7b,5bddc463712eb800010d2e4d,APPROVED,Not Applicable,2024-04-03T13:43:53.583000Z,2024-04-03T13:54:44.064000Z,2024-04-03T14:34:46.152000Z,2024-04-03T13:54:45.035750Z,651.0,C232A6J3,5961,28,Female,Mixed,United States,United States,United States,English,No,Other
660d5d15c2a23b46dad3e610,55d8389069dbc30005b67b57,APPROVED,Not Applicable,2024-04-03T13:43:49.274000Z,2024-04-03T14:15:14.093000Z,2024-04-03T14:34:46.535000Z,2024-04-03T14:15:16.121598Z,1885.0,C232A6J3,1817,50,Female,Black,United States,United States,United States,English,No,Full-Time
660d5d18f67c6589625e1630,5720a9f6fd3a5200113c1891,APPROVED,Not Applicable,2024-04-03T13:44:02.820000Z,2024-04-03T13:55:08.880000Z,2024-04-03T14:34:46.946000Z,2024-04-03T13:55:10.000257Z,667.0,C232A6J3,6180,52,Female,White,United States,United States,United States,English,No,Full-Time
660d5d1973110e03f4f30dc7,5e307edef5abed05e1736185,APPROVED,Not Applicable,2024-04-03T13:43:53.599000Z,2024-04-03T13:51:03.622000Z,2024-04-03T14:34:47.351000Z,2024-04-03T13:51:04.561310Z,431.0,C232A6J3,6623,42,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d1a26e47a9f84fcd8e2,600db78b56935a5dd8c759b3,APPROVED,Not Applicable,2024-04-03T13:44:32.704000Z,2024-04-03T13:48:23.270000Z,2024-04-03T14:34:48.214000Z,2024-04-03T13:48:23.957027Z,231.0,C232A6J3,1080,37,Female,White,United States,United States,United States,English,No,Full-Time
660d5d1d03b893a5e86bfe00,65ca8b87ebd847a5d4ac354e,APPROVED,Not Applicable,2024-04-03T13:44:03.524000Z,2024-04-03T13:49:17.648000Z,2024-04-03T14:34:48.672000Z,2024-04-03T13:49:18.786966Z,315.0,C232A6J3,244,29,Female,Black,United States,United States,United States,English,Yes,Full-Time
660d5d1e3f2e5cde47204811,64776e3beba1085215214ec0,APPROVED,Not Applicable,2024-04-03T13:44:06.329000Z,2024-04-03T13:50:17.159000Z,2024-04-03T14:34:49.110000Z,2024-04-03T13:50:17.856562Z,371.0,C232A6J3,2358,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
660d5d1f8e898b9e410f57c6,63c3068bd61c16717eeea2e5,APPROVED,Not Applicable,2024-04-03T13:44:04.141000Z,2024-04-03T13:48:12.720000Z,2024-04-03T14:34:49.548000Z,2024-04-03T13:48:13.807533Z,249.0,C232A6J3,2567,59,Female,White,United States,United States,United States,English,No,Part-Time
660d5d2043f38ecc7f5edfdb,5e121701dc79bd8a1a22ca99,APPROVED,Not Applicable,2024-04-03T13:44:22.711000Z,2024-04-03T13:53:10.703000Z,2024-04-03T14:34:49.928000Z,2024-04-03T13:53:11.655196Z,528.0,C232A6J3,7202,53,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d20612e462420ca77c4,5b133bf71e55760001b9f8de,APPROVED,Not Applicable,2024-04-03T13:44:04.983000Z,2024-04-03T13:56:08.410000Z,2024-04-03T14:34:50.314000Z,2024-04-03T13:56:09.235390Z,724.0,C232A6J3,2216,36,Female,White,United States,United States,United States,English,No,Full-Time
660d5d2103b893a5e86bfe03,6604613c980e905f7748e9c1,APPROVED,Not Applicable,2024-04-03T13:44:09.087000Z,2024-04-03T13:49:24.612000Z,2024-04-03T14:34:50.714000Z,2024-04-03T13:49:25.464907Z,316.0,C232A6J3,64,56,Female,Other,United States,United States,United States,English,No,Part-Time
660d5d222b624cb8e003c057,62b07ac53b83bf0683eda6b6,APPROVED,Not Applicable,2024-04-03T13:48:17.680000Z,2024-04-03T13:58:56.080000Z,2024-04-03T14:34:51.113000Z,2024-04-03T13:58:57.214564Z,639.0,C232A6J3,5016,40,Female,White,United States,United States,United States,English,No,Part-Time
660d5d232b624cb8e003c05a,5a973b8235237b0001127686,APPROVED,Not Applicable,2024-04-03T13:44:11.047000Z,2024-04-03T13:53:11.071000Z,2024-04-03T14:34:51.597000Z,2024-04-03T13:53:12.171342Z,541.0,C232A6J3,3865,43,Female,White,United States,United States,United States,English,No,Part-Time
660d5d2474917bdd305e217c,6079ff1600ff2b7455e1c3e0,APPROVED,Not Applicable,2024-04-03T13:44:12.909000Z,2024-04-03T13:53:10.127000Z,2024-04-03T14:34:52.010000Z,2024-04-03T13:53:11.068524Z,538.0,C232A6J3,816,22,Female,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
660d5d25285e4777ff93b2f3,60a494b9ce384122865f7175,APPROVED,Not Applicable,2024-04-03T13:44:13.893000Z,2024-04-03T13:55:45.652000Z,2024-04-03T14:34:52.439000Z,2024-04-03T13:55:46.504821Z,692.0,C232A6J3,522,58,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
660d5d257e613a7f936de506,5d8934dc4c680f00181616f8,APPROVED,Not Applicable,2024-04-03T13:44:14.022000Z,2024-04-03T13:55:59.623000Z,2024-04-03T14:34:52.872000Z,2024-04-03T13:56:00.397035Z,706.0,C232A6J3,5022,36,Female,White,United States,United States,United States,English,Yes,Full-Time
660d5d26ccc878e301cdd57c,652006858bb3d4e2d080c759,APPROVED,Not Applicable,2024-04-03T13:44:15.898000Z,2024-04-03T13:51:35.506000Z,2024-04-03T14:34:53.270000Z,2024-04-03T13:51:36.218478Z,440.0,C232A6J3,776,52,Female,Black,United States,United States,United States,English,Yes,Full-Time
660d5d280b5461ac073b8c02,5af1c4dfaec2b600010a96c9,APPROVED,Not Applicable,2024-04-03T13:44:08.061000Z,2024-04-03T13:52:10.023000Z,2024-04-03T14:34:53.705000Z,2024-04-03T13:52:11.382382Z,482.0,C232A6J3,332,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660d5d28dd02acafc2dda69c,6110d9878a3bec3b5a040544,APPROVED,Not Applicable,2024-04-03T13:44:08.578000Z,2024-04-03T13:53:28.450000Z,2024-04-03T14:34:54.127000Z,2024-04-03T13:53:29.431591Z,560.0,C232A6J3,547,28,Female,Black,Nigeria,United States,United States,English,Yes,Other
660d5d2a1dbbfffe3c5ea6e6,65ef1b4257164ebb8e1db886,APPROVED,Not Applicable,2024-04-03T13:44:20.542000Z,2024-04-03T13:53:03.567000Z,2024-04-03T14:34:54.524000Z,2024-04-03T13:53:06.335569Z,524.0,C232A6J3,245,33,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660d5d2a1dbbfffe3c5ea6e8,62897d2024f826ea90b7efa1,APPROVED,Not Applicable,2024-04-03T13:44:18.044000Z,2024-04-03T13:49:33.830000Z,2024-04-03T14:34:54.923000Z,2024-04-03T13:49:34.603008Z,316.0,C232A6J3,4522,70,Female,White,United States,United States,United States,English,No,Part-Time
660d5d2b5f917b9160362a8f,65f79b0e2fa211731f90b7bf,APPROVED,Not Applicable,2024-04-03T13:44:16.330000Z,2024-04-03T13:53:56.611000Z,2024-04-03T14:34:55.701000Z,2024-04-03T13:53:57.383273Z,581.0,C232A6J3,50,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660d5d2b32b121dfceda7267,569d08619e8363000b301995,APPROVED,Not Applicable,2024-04-03T13:44:18.418000Z,2024-04-03T13:53:58.479000Z,2024-04-03T14:34:55.289000Z,2024-04-03T13:53:59.363152Z,581.0,C232A6J3,62,45,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660d5d2c6bf478466d6e0f28,6135e00cdb42bb8c6bc32b71,APPROVED,Not Applicable,2024-04-03T13:45:53.472000Z,2024-04-03T13:54:19.136000Z,2024-04-03T14:34:56.141000Z,2024-04-03T13:54:20.185847Z,506.0,C232A6J3,718,43,Female,Mixed,Puerto Rico,United States,United States,English,No,Full-Time
660d5d2ce8226bf3c906f4f8,5f0c7ea47cf1495f4587f741,APPROVED,Not Applicable,2024-04-03T13:44:16.700000Z,2024-04-03T13:49:35.870000Z,2024-04-03T14:34:56.522000Z,2024-04-03T13:49:36.667772Z,320.0,C232A6J3,7129,47,Female,White,United States,United States,United States,English,No,Full-Time
660d5d2d357cd091573b8b26,636da58a0d76bbb9167dbf3e,APPROVED,Not Applicable,2024-04-03T13:44:13.415000Z,2024-04-03T14:17:40.200000Z,2024-04-03T14:34:56.889000Z,2024-04-03T14:17:42.425311Z,2007.0,C232A6J3,3961,62,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d2dc2a23b46dad3e628,65fdce6fc1a48379ebe81fc3,APPROVED,Not Applicable,2024-04-03T13:46:56.076000Z,2024-04-03T13:51:32.816000Z,2024-04-03T14:34:57.356000Z,2024-04-03T13:51:33.745895Z,277.0,C232A6J3,61,28,Female,White,United States,United States,United States,English,No,Full-Time
660d5d2e3641390ffef036d1,5d537c0cecc84200153075e9,APPROVED,Not Applicable,2024-04-03T13:44:18.769000Z,2024-04-03T13:47:30.960000Z,2024-04-03T14:34:57.782000Z,2024-04-03T13:47:32.406361Z,193.0,C232A6J3,6573,44,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
660d5d2fe88a973cbd03c051,6544d1c2cdf50c46906dbde5,APPROVED,Not Applicable,2024-04-03T13:47:35.103000Z,2024-04-03T14:09:30.556000Z,2024-04-03T14:34:58.578000Z,2024-04-03T14:14:29.467118Z,1316.0,C232A6J3,728,52,Female,Black,United States,United States,United States,English,Yes,Full-Time
660d5d2f26e70ccd463e014c,65915b8182ff025a05fdd937,APPROVED,Not Applicable,2024-04-03T13:50:49.807000Z,2024-04-03T14:07:46.061000Z,2024-04-03T14:34:58.173000Z,2024-04-03T14:13:29.845988Z,1017.0,C232A6J3,347,30,Female,Black,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d30725d5c9e7369410b,5cb2e89bc29be80001b13ed6,APPROVED,Not Applicable,2024-04-03T13:44:27.550000Z,2024-04-03T13:50:59.761000Z,2024-04-03T14:34:58.965000Z,2024-04-03T13:51:00.572931Z,393.0,C232A6J3,6116,51,Female,White,United States,United States,United States,English,No,Part-Time
660d5d313ccdb91c741ec137,5dbc73047d3d3622bcd31170,APPROVED,Not Applicable,2024-04-03T13:44:22.422000Z,2024-04-03T13:48:30.033000Z,2024-04-03T14:34:59.331000Z,2024-04-03T13:48:30.723976Z,248.0,C232A6J3,1556,52,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
660d5d3159b76389c2f03d3f,6483f9ebf7986bdbdbc0598c,APPROVED,Not Applicable,2024-04-03T13:44:17.662000Z,2024-04-03T13:54:13.364000Z,2024-04-03T14:34:59.860000Z,2024-04-03T13:54:15.098357Z,596.0,C232A6J3,1901,59,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d32357cd091573b8b2f,55914b15fdf99b1e5e44e714,APPROVED,Not Applicable,2024-04-03T13:44:18.083000Z,2024-04-03T13:50:22.916000Z,2024-04-03T14:35:00.734000Z,2024-04-03T13:50:23.625236Z,365.0,C232A6J3,3040,36,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d3202f0c253a13526e3,6584461360db3318b8baee08,APPROVED,Not Applicable,2024-04-03T13:44:18.384000Z,2024-04-03T13:52:08.598000Z,2024-04-03T14:35:00.364000Z,2024-04-03T13:52:09.732013Z,471.0,C232A6J3,437,57,Female,White,United States,United States,United States,English,No,Full-Time
660d5d33bf01f87f3dd23cba,62a889993e01c9e01ee7066e,APPROVED,Not Applicable,2024-04-03T13:44:39.024000Z,2024-04-03T13:51:43.670000Z,2024-04-03T14:35:01.125000Z,2024-04-03T13:51:44.405894Z,425.0,C232A6J3,6774,46,Female,White,United States,United States,United States,English,No,Full-Time
660d5d34f6213e71f7ed4062,62d0880f5ba6d972d1bfc63c,APPROVED,Not Applicable,2024-04-03T13:44:20.147000Z,2024-04-03T13:50:50.438000Z,2024-04-03T14:35:02.352000Z,2024-04-03T13:50:51.278978Z,391.0,C232A6J3,4382,71,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660d5d3474917bdd305e2187,63bd8c8f03965fcab1bbb917,APPROVED,Not Applicable,2024-04-03T13:44:30.972000Z,2024-04-03T13:54:05.541000Z,2024-04-03T14:35:01.518000Z,2024-04-03T13:54:06.331680Z,575.0,C232A6J3,2102,29,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
660d5d34ed30a4a6febbf67d,65e14ceb873675f5079a6874,APPROVED,Not Applicable,2024-04-03T13:44:20.872000Z,2024-04-03T13:52:05.020000Z,2024-04-03T14:35:01.945000Z,2024-04-03T13:52:05.761794Z,465.0,C232A6J3,226,66,Female,White,United States,United States,United States,English,No,Full-Time
660d5d35323685241d7235db,5d64759fedf23500018f9334,APPROVED,Not Applicable,2024-04-03T13:44:25.647000Z,2024-04-03T13:48:40.149000Z,2024-04-03T14:35:02.772000Z,2024-04-03T13:48:40.878302Z,255.0,C232A6J3,1158,54,Female,White,United States,United States,United States,English,No,Full-Time
660d5d353d1c6e0f92980917,65f45946f2b97b9d40761ce1,APPROVED,Not Applicable,2024-04-03T13:45:24.241000Z,2024-04-03T13:51:37.962000Z,2024-04-03T14:35:03.220000Z,2024-04-03T13:51:38.705540Z,374.0,C232A6J3,140,28,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
660d5fd48e898b9e410f590b,5ed3055d98e33f182062933b,APPROVED,Not Applicable,2024-04-03T13:55:52.285000Z,2024-04-03T14:00:31.199000Z,2024-04-03T14:35:03.632000Z,2024-04-03T14:00:59.575263Z,279.0,C232A6J3,2627,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5b020aeab69f2feed31d,615509a589a34f7cb9fb075f,RETURNED,Not Applicable,2024-04-03T13:35:05.580000Z,,,,,,460,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
660d5b152368b43d2c52e8f8,65c20d2414509f6991b7bf80,TIMED-OUT,Not Applicable,2024-04-03T13:39:39.726000Z,,,,4932.0,,265,36,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,Full-Time
660d5c91f6213e71f7ed4003,65814c7266f526de6ad3ac13,RETURNED,Not Applicable,2024-04-03T13:52:00.332000Z,,,,,,387,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
660d5d02dc0214ebf91ebcd2,5eaca76bcf6b3914ba0fbfe0,APPROVED,Not Applicable,2024-04-03T13:43:34.624000Z,2024-04-03T13:47:14.564000Z,2024-04-03T14:34:44.574000Z,,220.0,C232A6J3,1874,44,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
660d5d30f6213e71f7ed405e,62b0ff84054c6ca32f481c65,RETURNED,Not Applicable,2024-04-03T13:44:16.092000Z,,,,,,4479,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
